Product Name	Description	Price	Click-out URL	Category	Image URL	Stock Status	Product Condition	Ground Shipping	Weight	Promo Type	Promo Text	List Price	Coupon Code Discount	Coupon URL Discount
Hewlett Packard (HP 10) Magenta Ink cartridge	Replacement for Hewlett Packard C4843A (HP 10 Magenta) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4843A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4843A.jpg	In Stock	New	3.99	0.1625	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 10) HY Black Ink cartridge	Replacement for Hewlett Packard C4844A (HP 10 Black) High Yield Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4844A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4844A.jpg	In Stock	New	3.99	0.2675	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 80 C4846A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4846A (HP 80) Dye Cyan Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4846A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4846A.jpg	In Stock	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 80 C4847A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4847A (HP 80) Dye Magenta Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4847A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4847A.jpg	In Stock	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 80 C4848A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4848A (HP 80) Dye Yellow Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4848A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4848A.jpg	In Stock	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 80 C4871A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4871A (HP 80) Pigment Black Ink Cartridge - 350ml	54.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4871A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4871A.jpg	In Stock	New	0.00	3	free shipping	Free Shipping on orders over $50.00	99.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 940XL High Yield Black Ink cartridge	Replacement for Hewlett Packard C4906AN (HP 940XL High Yield Black) Ink Cartridge with working Ink Indicator Chip	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4906AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4906AN.jpg	In Stock	New	3.99	0.255	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 940XL High Yield Cyan Ink cartridge	Replacement for Hewlett Packard C4907AN (HP 940XL High Yield Cyan) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4907AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4907AN.jpg	In Stock	New	3.99	0.141875	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 940XL High Yield Magenta Ink cartridge	Replacement for Hewlett Packard C4908AN (HP 940XL High Yield Magenta) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4908AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4908AN.jpg	In Stock	New	3.99	0.14125	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 940XL High Yield Yellow Ink cartridge	Replacement for Hewlett Packard C4909AN (HP 940XL High Yield Yellow) Ink Cartridge with working Ink Indicator Chip	10.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4909AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4909AN.jpg	In Stock	New	3.99	0.14125	free shipping	Free Shipping on orders over $50.00	22.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 82) Cyan Ink cartridge	Replacement for Hewlett Packard (HP) C4911A (HP 82) Cyan Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4911A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4911A.jpg	In Stock	New	3.99	0.255625	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 82) Magenta Ink cartridge	Replacement for Hewlett Packard (HP) C4912A (HP 82) Magenta Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4912A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4912A.jpg	In Stock	New	3.99	0.255	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 82) Yellow Ink cartridge	Replacement for Hewlett Packard (HP ) C4913A (HP 82) Yellow Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4913A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4913A.jpg	In Stock	New	3.99	0.265625	free shipping	Free Shipping on orders over $50.00	43.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 81 C4930A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4930A (HP 81) Dye Black Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4930A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4930A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 81 C4931A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4931A (HP 81) Dye Cyan Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4931A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4931A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 81 C4932A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4932A (HP 81) Dye Magenta Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4932A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4932A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 81 C4933A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4933A (HP 81) Dye Yellow Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4933A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4933A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 81 C4934A Light Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4934A (HP 81) Dye Light Cyan Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4934A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4934A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 81 C4935A Light Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4935A (HP 81) Dye Light Magenta Ink Cartridge - 680ml	59.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4935A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4935A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 83 C4940A Black Ink Cartridge	Replacement for Hewlett Packard (HP) C4940A (HP 83) Pigment Black Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4940A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4940A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 83 C4941A Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4941A (HP 83) Pigment Cyan Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4941A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4941A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 83 C4942A Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4942A (HP 83) Pigment Magenta Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4942A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4942A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 83 C4943A Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C4943A (HP 83) Pigment Yellow Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4943A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4943A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 83 C4944A Light Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C4944A (HP 83) Pigment Light Cyan Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4944A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4944A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 83 C4945A Light Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C4945A (HP 83) Pigment Light Magenta Ink Cartridge - 680ml	74.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C4945A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C4945A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	199.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 14) Color Ink cartridge	Replacement for Hewlett Packard C5010DN / C5010AN (HP 14 Tri Color) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5010AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5010AN.jpg	In Stock	New	3.99	0.183125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 14) Black Ink cartridge	Replacement for Hewlett Packard C5011DN / C5011AN (HP 14 Black) Ink Cartridge	6.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5011AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5011AN.jpg	In Stock	New	3.99	0.195625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 84) Black Ink cartridge	Replacement for Hewlett Packard C5016A (HP 84 Black) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5016A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5016A.jpg	In Stock	New	3.99	0.2675	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 84) Lt Cyan Ink cartridge	Replacement for Hewlett Packard C5017A (HP 84 Light Cyan) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5017A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5017A.jpg	In Stock	New	3.99	0.275	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 84) Lt Magenta Ink cartridge	Replacement for Hewlett Packard C5018A (HP 84 Light Magenta) Ink Cartridge	11.9500	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5018A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5018A.jpg	In Stock	New	3.99	0.2725	free shipping	Free Shipping on orders over $50.00	29.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 90 C5058A SY Black Ink Cartridge	Replacement for Hewlett Packard (HP) C5058A (HP 90) Standard Yield Pigment Black Ink Cartridge - 400ml	89.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5058A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5058A.jpg	In Stock	New	0.00	3	free shipping	Free Shipping on orders over $50.00	139.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 90 C5059A HY Black Ink Cartridge	Replacement for Hewlett Packard (HP) C5059A (HP 90) High Yield Pigment Black Ink Cartridge - 775ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5059A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5059A.jpg	In Stock	New	0.00	5	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 90 C5061A HY Cyan Ink Cartridge	Replacement for Hewlett Packard (HP) C5061A (HP 90) High Yield Cyan Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5061A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5061A.jpg	In Stock	New	0.00	1.1875	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 90 C5063A HY Magenta Ink Cartridge	Replacement for Hewlett Packard (HP) C5063A (HP 90) High Yield Magenta Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5063A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5063A.jpg	In Stock	New	0.00	1.15	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
HP 90 C5065A HY Yellow Ink Cartridge	Replacement for Hewlett Packard (HP) C5065A (HP 90) High Yield Yellow Ink Cartridge - 400ml	94.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C5065A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C5065A.jpg	In Stock	New	0.00	1.2	free shipping	Free Shipping on orders over $50.00	175.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard C6168A Red Ink Cartridge	Replacement Hewlett Packard (HP) C6168A Spot Color Red Ink Cartridge for Industrial Printing on Non-Porous Substrates	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6168A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6168A.jpg	In Stock	New	3.99	0.295	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard C6169A Green Ink Cartridge	Replacement Hewlett Packard (HP) C6169A Spot Color Green Ink Cartridge for Industrial Printing on Non-Porous Substrates	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6169A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6169A.jpg	In Stock	New	3.99	0.3025	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard C6170A Blue Ink Cartridge	Replacement Hewlett Packard (HP) C6170A Spot Color Blue Ink Cartridge for Industrial Printing on Non-Porous Substrates	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6170A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6170A.jpg	In Stock	New	3.99	0.2925	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard C6173A Yellow Ink Cartridge	Replacement Hewlett Packard (HP) C6173A Spot Color Yellow Ink Cartridge for Industrial Printing on Non-Porous Substrates	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6173A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6173A.jpg	In Stock	New	3.99	0.299375	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard C6195A Black Ink Cartridge	Replacement Hewlett Packard (HP) C6195A Fast Dry Black Ink Cartridge for Industrial Printing	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6195A&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6195A.jpg	In Stock	New	3.99	0.295	free shipping	Free Shipping on orders over $50.00	89.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 78) Color Ink cartridge	Replacement for Hewlett Packard C6578DN / C6578D (HP 78 Tri Color) Ink Cartridge	14.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6578AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6578AN.jpg	In Stock	New	3.99	0.36125	free shipping	Free Shipping on orders over $50.00	23.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 20) Black Ink cartridge	Replacement for Hewlett Packard C6614DN / C6614D (HP 20 Black) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6614AN-DN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6614AN-DN.jpg	In Stock	New	3.99	0.163125	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 15) Black Ink cartridge	Replacement for Hewlett Packard C6615DN / C6615D (HP 15 Black) Ink Cartridge	9.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6615DN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6615DN.jpg	In Stock	New	3.99	0.294375	free shipping	Free Shipping on orders over $50.00	35.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 17) Color Ink cartridge	Replacement for Hewlett Packard C6625AN / C6625A (HP 17 Tri Color) Ink Cartridge	13.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6625AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6625AN.jpg	In Stock	New	3.99	0.374375	free shipping	Free Shipping on orders over $50.00	32.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 56) Black Ink cartridge	Replacement for Hewlett Packard C6656AN / C6656A (HP 56 Black) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6656AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6656AN.jpg	In Stock	New	3.99	0.14625	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 57) Color Ink cartridge	Replacement for Hewlett Packard C6657AN / C6657A (HP 57 Tri Color) Ink Cartridge	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6657AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6657AN.jpg	In Stock	New	3.99	0.149375	free shipping	Free Shipping on orders over $50.00	27.5500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 58) Photo Color Ink cartridge	Replacement for Hewlett Packard C6658AN / C6658A (HP 58 Photo) Ink Cartridge	16.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C6658AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C6658AN.jpg	In Stock	New	3.99	0.154375	free shipping	Free Shipping on orders over $50.00	23.9500	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard HP 02 Ink Cartridge Black	Replacement for Hewlett Packard C8721WN (HP 02 Black) Ink Cartridge	4.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8721WN-C&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8721WN-C.jpg	In Stock	New	3.99	0.120625	free shipping	Free Shipping on orders over $50.00	17.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 27) Black Ink cartridge	Replacement for Hewlett Packard C8727AN / C8727A (HP 27 Black) Ink Cartridge	11.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8727AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8727AN.jpg	In Stock	New	3.99	0.149375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 28) Color Ink cartridge	Replacement for Hewlett Packard C8728AN (HP 28 Tri Color) Ink Cartridge	15.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8728AN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8728AN.jpg	In Stock	New	3.99	0.139375	free shipping	Free Shipping on orders over $50.00	34.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 94) Black Ink cartridge	Replacement for Hewlett Packard C8765WN (HP 94 Black) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8765WN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8765WN.jpg	In Stock	New	3.99	0.125625	free shipping	Free Shipping on orders over $50.00	15.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 95) Color Ink cartridge	Replacement for Hewlett Packard C8766WN (HP 95 Tri Color) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8766WN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8766WN.jpg	In Stock	New	3.99	0.13625	free shipping	Free Shipping on orders over $50.00	15.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
Hewlett Packard (HP 96) Black Ink cartridge	Replacement for Hewlett Packard C8767WN (HP 96 Black) Ink Cartridge	7.9900	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-HP-C8767WN&click=20&utm_source=froogleink&utm_medium=cas	300198	http://www.compandsave.com/v/vspfiles/photos/original/INK-HP-C8767WN.jpg	In Stock	New	3.99	0.17125	free shipping	Free Shipping on orders over $50.00	15.9900	CAS12	http://www.compandsave.com/Ink_Discount_Coupon_Code_a/274.htm
